nauseous	O
and	O
exhausted	O
.	O
She	B-victim_is_female
had	O
been	O
tested	O
for	O
sexually	O
transmitted	O
diseases	O
and	O
had	O
received	O
several	O
prophylactic	O
injections	O
.	O
She	B-victim_is_female
had	O
started	O
to	O
suffer	O
panic	O
attacks	O
again	O
and	O
an	O
increased	O
level	O
of	O
anxiety	O
.	O
She	B-victim_is_female
felt	O
that	O
she	O
had	O
no	O
choice	O
but	O
to	O
tell	O
her	O
parents	O
.	O
This	O
had	O
worsened	O
matters	O
for	O
her	O
mother	O
who	O
suffered	O
from	O
mental	O
health	O
issues	O
.	O
She	B-victim_is_female
has	O
to	O
walk	O
through	O
the	O
building	O
every	O
day	O
,	O
which	O
was	O
a	O
constant	O
reminder	O
of	O
the	O
crimes	O
of	O
which	O
she	O
had	O
been	O
the	O
victim	O
.	O

the	O
Court	O
held	O
that	O
the	O
failure	O
by	O
the	O
trial	O
judge	O
to	O
give	O
a	O
direction	O
was	O
""""	O
a	O
serious	O
omission	O
and	O
unfairly	O
prejudicial	O
to	O
Jones	O
'	O
defence	O
"."""	O
This	O
particular	O
omission	O
was	O
sufficient	O
in	O
itself	O
to	O
render	O
the	O
conviction	B-appeal_against_conviction
unsafe	O
.	O
Auld	O
LJ	O
considered	O

In	O
the	O
afternoon	O
of	O
23	O
January	O
2017	O
Quamari	O
Serunjuma	O
-	O
Barnes	O
,	O
aged	O
15	O
,	O
was	O
chased	O
by	O
a	O
male	O
wearing	O
dark	O
clothing	O
and	O
stabbed	B-offence
with	I-offence
a	I-offence
knife	I-offence
outside	O
the	O
gates	O
of	O
his	O
school	O
in	O
North	O
-	O
West	O
London	O
.	O
One	O
of	O
the	O
three	O
stab	O
wounds	O
inflicted	O
on	O
him	O
passed	O
through	O
a	O
rib	O
and	O
cut	O
an	O
artery	O
.	O
He	O
died	O
that	O
evening	O
in	O
hospital	O
.	O

i	O
)	O
A	O
witness	O
,	O
Ms	O
Ghani	O
,	O
made	O
a	O
999	O
call	O
immediately	O
after	O
the	O
incident	O
in	O
which	O
she	B-victim_is_female
gave	O
what	O
she	B-victim_is_female
said	O
was	O
the	O
registration	O
number	O
of	O
the	O
car	O
driven	O
by	O
the	O
assailant	O
.	O
As	O
we	O
will	O
explain	O
shortly	O
,	O
that	O
assertion	O
involved	O
hearsay	O
evidence	O
.	O
The	O
number	O
reported	O
by	O
Ms	O
Ghani	O
"("""	O
PF06	O
TGZ	O
""")"	O
matched	O
the	O
number	O
of	O
a	O
black	O
Audi	O
car	O
of	O
which	O
the	O
appellant	O
was	O
the	O
registered	O
keeper	O
.	O

For	O
those	O
reasons	O
,	O
we	O
grant	O
the	O
necessary	O
extension	O
of	O
time	O
,	O
and	O
we	O
grant	O
leave	O
to	O
appeal	O
.	O
We	O
quash	O
the	O
sentence	O
of	O
9	B-defendant_original_sentence
years	I-defendant_original_sentence
'	I-defendant_original_sentence
imprisonment	I-defendant_original_sentence
and	O
substitute	O
for	O
it	O
a	O
sentence	O
of	O
5	O
years	O
'	O
imprisonment	O
.	O
To	O
that	O
extent	O
the	O
appeal	O
of	O
Mr	O
SM	O
succeeds	O
.	O
If	O
by	O
reason	O
of	O
his	O
deteriorating	O
physical	O
condition	O
Mr	O
SM	O
is	O
to	O
be	O
released	O
on	O
compassionate	O
grounds	O
sooner	O
than	O
on	O
the	O
expiry	O
of	O
his	O
sentence	O
,	O
that	O
must	O
be	O
for	O
the	O
Secretary	O
of	O
State	O
to	O
decide	O
.	O

LORD	O
JUSTICE	O
DAVIS	O
:	O
This	O
is	O
an	O
appeal	O
,	O
brought	O
by	O
leave	O
of	O
single	O
judge	O
,	O
against	O
sentence	O
.	O
The	O
appellant	O
is	O
Conor	O
Dobson	O
,	O
now	O
aged	O
24	O
.	O
On	O
13	O
April	O
2018	O
,	O
in	O
the	O
Crown	O
Court	O
at	O
Lewes	O
,	O
the	B-defendant_pleaded_guilty
appellant	I-defendant_pleaded_guilty
pleaded	I-defendant_pleaded_guilty
guilty	I-defendant_pleaded_guilty
to	O
a	O
count	O
of	O
manslaughter	O
and	O
to	O
a	O
count	O
of	O
burglary	O
.	O
On	O
6	O
August	O
2018	O
he	B-defendant_gender
was	O
sentenced	O
in	O
the	O
following	O
way	O
.	O
On	O
the	O
count	O
of	O
manslaughter	O
,	O
he	B-defendant_gender
was	O
sentenced	O
to	O
an	O
extended	O
sentence	O
of	O
18	O
years	O
,	O
comprising	O
a	O
custodial	O
term	O
of	O
15	O
years	O
and	O
an	O
extension	O
period	O
of	O
3	O
years	O
.	O
On	O
the	O
count	O
of	O
burglary	O
,	O
he	B-defendant_gender
was	O
sentenced	O
to	O
a	O
term	O
of	O
45	O
months	O
'	O
imprisonment	O
to	O
run	O
concurrently	O
.	O
The	O
total	O
sentence	O
therefore	O
was	O
an	O
extended	O
sentence	O
of	O
18	O
years	O
,	O
comprising	O
a	O
custodial	O
term	O
of	O
15	O
years	O
and	O
with	O
an	O
extended	O
licence	O
period	O
of	O
3	O
years	O
.	O
In	O
addition	O
,	O
further	O
orders	O
were	O
made	O
.	O
He	O
was	O
ordered	O
to	O
take	O
an	O
extended	O
driving	O
test	O
and	O
also	O
disqualified	O
from	O
driving	O
,	O
the	O
judge	O
indicating	O
a	O
broad	O
intention	O
,	O
of	O
posing	O
a	O
discretionary	O
disqualification	O
period	O
of	O
3	O
years	O
to	O
run	O
after	O
he	B-defendant_gender
had	O
served	O
the	O
relevant	O
part	O
of	O
his	O
sentence	O
.	O

i	O
"."""	O
Whilst	O
the	O
index	O
offence	O
represents	O
his	O
first	O
conviction	O
for	O
Manslaughter	O
,	O
the	O
behaviour	O
linked	O
to	O
this	O
offence	O
is	O
entrenched	O
.	O
Moreover	O
,	O
the	O
current	O
offence	O
of	O
Burglary	O
conforms	O
to	O
an	O
established	O
pattern	O
of	O
like	O
offending	O
.	O
Mr	O
Dobson	O
has	O
continued	O
to	O
prolifically	O
offend	O
despite	O
numerous	O
attempts	O
to	O
reduce	O
the	O
risk	O
he	B-defendant_gender
poses	O
,	O
and	O
the	O
seriousness	O
of	O
his	O
offending	O
behaviour	O
has	O
escalated	O
despite	O
seemingly	O
stabilising	O
factors	O
in	O
his	O
life	O
.	O
The	O
information	O
available	O
to	O
me	O
suggests	O
that	O
there	O
is	O
an	O
imminent	O
risk	O
of	O
serious	O
harm	O
upon	O
release	O
and	O
a	O
significant	O
risk	O
of	O
like	O
re	O
-	O
offending	O
"."""	O

In	O
such	O
circumstances	O
,	O
Mr	B-victim_is_male
Hughes	O
says	O
that	O
a	O
discount	O
of	O
just	O
one	O
year	O
was	O
simply	O
insufficient	O
and	O
was	O
wrong	O
in	O
principle	O
.	O
In	O
percentage	O
terms	O
it	O
connoted	O
a	O
discount	O
of	O
less	O
than	O
10	O
%.	O
Even	O
allowing	O
for	O
the	O
fact	O
that	O
the	O
maximum	O
discount	O
available	O
was	O
one	O
-	O
sixth	O
of	O
the	O
minimum	O
term	O
,	O
this	O
still	O
was	O
much	O
too	O
little	O
he	O
submitted	O
.	O
In	O
this	O
regard	O
,	O
he	O
also	O
referred	O
us	O
to	O
the	O
Definitive	O
Guideline	O
on	O
Reduction	O
on	O
Sentence	O
for	O
a	O
Guilty	O
Plea	O
issued	O
by	O
the	O
Sentencing	O
Council	O
.	O
At	O
paragraph	O
F1	O
this	O
is	O
said	O
:	O

Mr	O
Hughes	O
QC	O
,	O
on	O
behalf	O
of	O
the	O
appellant	O
,	O
advances	O
three	O
grounds	O
.	O
First	O
,	O
he	O
submits	O
that	O
insufficient	O
weight	O
had	O
been	O
given	O
to	O
the	O
appellant	O
'	O
s	O
mental	O
health	O
issues	O
when	O
considering	O
his	O
culpability	O
.	O
He	O
submits	O
that	O
a	O
deduction	O
of	O
just	O
one	O
year	O
from	O
the	O
stated	O
figure	O
of	O
18	O
years	O
was	O
insufficient	O
to	O
reflect	O
the	O
mental	O
health	O
issues	O
of	O
the	O
appellant	O
.	O
Second	O
,	O
he	O
complains	O
that	O
the	O
further	O
reduction	O
of	O
one	O
year	O
was	O
entirely	O
insufficient	O
to	O
reflect	O
the	O
appellant	O
'	O
s	O
earlier	O
admissions	O
of	O
killing	O
the	O
deceased	O
and	O
furthermore	O
,	O
his	O
early	O
acceptance	O
of	O
guilt	O
of	O
manslaughter	B-previous_convictions
by	O
reason	O
of	O
diminished	O
responsibility	O
.	O
Third	O
,	O
he	O
criticises	O
the	O
judge	O
'	O
s	O
assessment	O
of	O
the	O
aggravating	O
factors	O
whereby	O
the	O
judge	O
increased	O
the	O
starting	O
point	O
from	O
15	B-defendant_custodial_sentence_years
years	I-defendant_custodial_sentence_years
to	O
18	O
years	O
before	O
factoring	O
in	O
such	O
mitigation	O
as	O
was	O
available	O
.	O

It	O
is	O
against	B-appeal_against_sentence
that	I-appeal_against_sentence
sentence	I-appeal_against_sentence
which	O
the	O
appellant	O
now	O
appeals	O
and	O
he	O
does	O
so	O
by	O
leave	O
of	O
the	O
single	O
judge	O
.	O

The	O
appellant	O
is	O
subject	O
to	O
random	O
alcohol	O
and	O
drug	O
testing	O
.	O
He	O
is	O
breathalysed	O
twice	O
a	O
week	O
and	O
tested	O
for	O
drugs	O
at	O
least	O
once	O
a	O
fortnight	O
.	O
This	O
testing	O
is	O
carried	O
out	O
at	O
the	O
hospital	O
.	O
He	O
has	O
not	O
failed	O
a	O
test	O
.	O
He	O
told	O
Dr	O
Cornish	O
that	O
he	B-defendant_gender
had	O
not	O
used	O
drugs	O
or	O
alcohol	O
since	O
he	B-defendant_gender
committed	O
the	O
index	O
offence	O
,	O
and	O
that	O
is	O
consistent	O
with	O
the	O
prison	O
and	O
hospital	O
records	O
.	O
He	O
remains	O
on	O
antipsychotic	O
and	O
antidepressant	O
medication	O
.	O
Dr	O
Lally	O
said	O
in	O
answer	O
to	O
questions	O
from	O
Mr	B-victim_gender
Ray	O
that	O
he	B-defendant_gender
is	O
very	O
open	O
about	O
his	O
symptoms	O
,	O
and	O
that	O
nowadays	O
the	O
voices	O
subside	O
very	O
quickly	O
and	O
outbursts	O
of	O
anger	O
have	O
become	O
less	O
frequent	O
.	O

Dr	O
Cornish	O
reports	O
that	O
the	O
current	O
general	O
recommendation	O
is	O
that	O
offenders	O
with	O
personality	O
disorders	O
are	O
best	O
treated	O
in	O
a	O
prison	O
setting	O
or	O
in	O
the	O
community	O
,	O
and	O
not	O
in	O
hospital	O
.	O
However	O
,	O
he	B-defendant_gender
observes	O
,	O
the	O
appellant	O
did	O
not	O
respond	O
to	O
treatment	O
in	O
prison	O
,	O
and	O
required	O
a	O
transfer	O
to	O
hospital	O
,	O
where	O
the	O
treatment	O
he	B-defendant_gender
received	O
has	O
proved	O
effective	O
.	O
Therefore	O
,	O
in	O
hindsight	O
,	O
he	B-defendant_gender
concludes	O
,	O
""""	O
placing	O
[	O
the	O
Appellant	O
]	O
in	O
the	O
hospital	O
pathway	O
at	O
the	O
point	O
of	O
sentence	O
may	O
well	O
have	O
been	O
the	O
most	O
appropriate	O
disposal	O
"""."	O

Dr	O
Cornish	O
and	O
Dr	O
Lally	O
describe	O
in	O
some	O
detail	O
the	O
history	O
that	O
led	O
to	O
the	O
appellant	O
being	O
transferred	O
from	O
prison	O
to	O
the	O
Oxford	O
Clinic	O
to	O
some	O
of	O
which	O
we	O
have	O
already	O
referred	O
.	O
During	O
his	O
time	O
in	O
prison	O
he	B-defendant_gender
was	O
reported	O
as	O
having	O
worked	O
hard	O
to	O
address	O
his	O
addiction	O
issues	O
which	O
were	O
acknowledged	O
as	O
a	O
key	O
factor	O
in	O
assessing	O
his	O
risk	O
.	O
Dr	O
Cornish	O
accepted	O
that	O
the	O
appellant	O
tried	O
to	O
complete	O
offending	O
based	O
interventions	O
within	O
a	O
prison	O
-	O
based	O
setting	O
,	O
that	O
he	B-defendant_gender
was	O
reported	O
to	O
have	O
shown	O
good	O
motivation	O
,	O
and	O
that	O
he	B-defendant_gender
was	O
actively	O
involved	O
in	O
completing	O
a	O
number	O
of	O
stand	O
-	O
alone	O
courses	O
.	O
He	O
also	O
went	O
to	O
a	O
prison	O
Therapeutic	O
Community	O
specifically	O
provided	O
for	O
offenders	O
with	O
below	O
average	O
intellectual	O
functioning	O
,	O
which	O
Dr	O
Cornish	O
explained	O
is	O
at	O
the	O
highest	O
end	O
of	O
the	O
hierarchy	O
of	O
interventions	O
offered	O
for	O
offenders	O
within	O
a	O
custodial	O
setting	O
.	O
However	O
,	O
that	O
proved	O
to	O
be	O
unsuitable	O
for	O
the	O
appellant	O
because	O
of	O
his	O
personality	O
disorder	O
.	O

Following	O
his	O
transfer	O
to	O
hospital	O
,	O
the	O
appellant	O
settled	O
relatively	O
quickly	O
on	O
the	O
acute	O
ward	O
and	O
engaged	O
well	O
with	O
occupational	O
therapy	O
,	O
his	O
psychologist	O
,	O
and	O
dual	O
diagnosis	O
work	O
.	O
He	O
continued	O
to	O
make	O
good	O
progress	O
into	O
the	O
early	O
part	O
of	O
2016	O
when	O
he	B-defendant_gender
changed	O
to	O
work	O
with	O
a	O
new	O
psychologist	O
,	O
Dr	O
Barker	O
.	O
He	O
engaged	O
well	O
in	O
psychological	O
work	O
,	O
exploring	O
issues	O
around	O
anger	O
and	O
the	O
need	O
to	O
build	O
emotional	O
resilience	O
.	O
There	O
have	O
been	O
occasional	O
angry	O
outbursts	O
on	O
the	O
ward	O
,	O
but	O
he	B-defendant_gender
has	O
not	O
been	O
violent	O
.	O

(	O
a	O
)	O
none	O
of	O
the	O
provisions	O
of	O
Part	O
II	O
of	O
this	O
Act	O
relating	O
to	O
the	O
duration	O
,	O
renewal	O
and	O
expiration	O
of	O
authority	O
for	O
the	O
detention	O
of	O
patients	O
shall	O
apply	O
,	O
and	O
the	O
patient	O
shall	O
continue	O
to	O
be	O
liable	O
to	O
be	O
detained	O
by	O
virtue	O
of	O
the	O
relevant	O
hospital	O
order	O
until	O
he	B-defendant_gender
is	O
duly	O
discharged	O
under	O
the	O
said	O
Part	O
II	O
or	O
absolutely	O
discharged	O
under	O
section	O
42	O
,	O
73	O
,	O
74	O
or	O
75	O
below	O

It	O
follows	O
that	O
for	O
all	O
practical	O
purposes	O
the	O
appellant	O
is	O
now	O
in	O
the	O
same	O
position	O
as	O
he	B-defendant_gender
would	O
have	O
been	O
had	O
the	O
judge	O
passed	O
an	O
indeterminate	O
sentence	O
of	O
imprisonment	O
for	O
public	O
protection	O
linked	O
with	O
an	O
order	O
under	B-offence
Section	I-offence
45A	I-offence
of	I-offence
the	I-offence
Mental	I-offence
Health	I-offence
Act	I-offence
(	O
save	O
that	O
the	O
treatment	O
would	O
probably	O
have	O
begun	O
earlier	O
).	O
As	O
matters	O
stand	O
the	O
restriction	O
which	O
currently	O
permits	O
his	O
recall	O
to	O
hospital	O
will	O
fall	O
away	O
on	O
his	O
release	O
.	O

The	O
extent	O
to	O
which	O
the	O
offender	O
needs	O
treatment	O
for	O
the	O
mental	O
disorder	O
from	O
which	O
he	B-defendant_gender
suffers	O

As	O
to	O
the	O
way	O
in	O
which	O
a	O
single	O
breach	O
of	O
the	O
conditions	O
imposed	O
under	O
the	O
two	O
regimes	O
would	O
be	O
dealt	O
with	O
,	O
if	O
he	B-defendant_gender
were	O
given	O
a	O
conditional	O
release	O
from	O
hospital	O
,	O
the	O
initial	O
response	O
to	O
a	O
breach	O
was	O
likely	O
to	O
be	O
an	O
increase	O
in	O
vigilance	O
and	O
supervision	O
.	O
If	O
he	B-defendant_gender
were	O
released	O
on	O
licence	O
,	O
the	O
consequences	O
would	O
depend	O
on	O
how	O
probation	O
viewed	O
the	O
breach	O
.	O
He	O
would	O
not	O
be	O
recalled	O
to	O
prison	O
unless	O
it	O
could	O
be	O
proved	O
that	O
the	O
risk	O
to	O
the	O
public	O
had	O
increased	O
,	O
and	O
in	O
Dr	O
Lally	O
'	O
s	O
experience	O
(	O
which	O
was	O
limited	O
to	O
offenders	O
who	O
were	O
recalled	O
)	O
the	O
offender	O
would	O
have	O
several	O
warnings	O
and	O
there	O
would	O
usually	O
be	O
a	O
deterioration	O
in	O
behaviour	O
and	O
/	O
or	O
presentation	O
before	O
he	B-defendant_gender
was	O
recalled	O
.	O

On	O
13	O
June	O
2013	O
he	O
was	O
sentenced	O
on	O
count	O
1	O
to	O
imprisonment	O
for	O
life	O
(	O
33	O
years	O
was	O
specified	O
as	O
the	O
minimum	O
term	O
under	O
section	O
269	O
(	O
2	O
)	O
Criminal	O
Justice	O
Act	O
2003	O
),	O
and	O
to	O
24	B-defendant_original_sentence
years	I-defendant_original_sentence
'	I-defendant_original_sentence
imprisonment	I-defendant_original_sentence
on	O
each	O
of	O
counts	O
2	O
,	O
3	O
and	O
4	O
,	O
concurrent	O
with	O
each	O
other	O
and	O
with	O
the	O
sentence	O
imposed	O
on	O
count	O
1	O
.	O

In	O
these	O
particular	O
circumstances	O
,	O
we	O
have	O
exceptionally	O
granted	O
,	O
first	O
,	O
the	O
significant	O
extension	O
of	O
time	O
so	O
that	O
this	O
evidence	O
can	O
be	O
received	O
,	O
and	O
,	O
second	O
,	O
leave	O
to	O
introduce	O
the	O
CCTV	O
evidence	O
and	O
the	O
statement	O
of	O
the	O
expert	O
,	O
Raymond	O
Evans	O
,	O
in	O
the	O
interests	O
of	O
justice	O
.	O
We	O
granted	B-decision_granted
leave	I-decision_granted
to	I-decision_granted
appeal	I-decision_granted
on	O
the	O
basis	O
that	O
,	O
once	O
admitted	O
,	O
the	O
CCTV	O
evidence	O
and	O
the	O
accompanying	O
analysis	O
merited	O
consideration	O
by	O
the	O
full	O
court	O
.	O

In	O
addition	O
,	O
when	O
sentencing	O
Mr	B-defendant_gender
Bexley	O
,	O
the	O
judge	O
indicated	O
that	O
it	O
was	O
part	O
of	O
his	O
basis	O
of	O
plea	O
that	O
he	O
only	O
hesitated	O
to	O
take	O
the	O
firearm	O
and	O
bullets	O
immediately	O
to	O
the	O
police	O
because	O
he	O
and	O
his	O
family	O
had	O
been	O
subjected	O
to	O
threats	O
and	O
intimidation	O
by	O
the	O
owner	O
of	O
the	O
firearm	O
.	O
This	O
was	O
a	O
significant	O
feature	O
of	O
Mr	O
Bexley	O
'	O
s	O
account	O
to	O
the	O
author	O
of	O
the	O
pre	O
-	O
sentence	O
report	O
,	O
and	O
the	O
judge	O
accepted	O
it	O
.	O

guidelines	O
and	O
set	O
out	O
submissions	O
as	O
to	O
why	O
there	O
were	O
exceptional	O
circumstances	O
relating	O
both	O
to	O
the	O
offence	O
and	O
to	O
the	O
offender	O
.	O
As	O
regards	O
the	O
offence	O
,	O
counsel	O
referred	O
to	O
the	O
fact	O
that	O
Mr	B-defendant_gender
Bexley	O
had	O
voluntarily	O
gone	O
to	O
the	O
police	O
station	O
with	O
the	O
intention	O
of	O
handing	O
over	O
the	O
firearm	O
in	O
order	O
to	O
eliminate	O
the	O
risk	O
that	O
it	O
could	O
be	O
used	O
by	O
somebody	O
for	O
criminal	O
purposes	O
.	O
He	O
also	O
referred	O
to	O
the	O
fact	O
that	O
the	O
forensic	O
evidence	O
demonstrated	O
that	O
the	O
firing	O
pin	O
was	O
missing	O
.	O
The	O
forensic	O
evidence	O
also	O
supported	O
the	O
appellant	O
'	O
s	O
account	O
that	O
he	O
had	O
never	O
used	O
it	O
.	O

was	O
born	O
on	O
10	O
September	O
1977	O
and	O
was	O
thus	O
31	O
at	O
the	O
date	O
of	O
the	O
offence	O
and	O
just	O
32	B-defendant
at	O
the	O
date	O
of	O
sentence	O
.	O

The	O
applicant	O
denied	O
that	O
he	B-defendant_gender
was	O
involved	O
in	O
any	O
way	O
in	O
either	O
of	O
the	O
conspiracies	O
.	O

Mr	O
Qayyum	O
'	O
s	O
statement	O
goes	O
on	O
to	O
refer	O
to	O
the	O
fact	O
that	O
heroin	O
was	O
to	O
be	O
delivered	O
to	O
the	O
address	O
in	O
Southall	O
which	O
is	O
mentioned	O
in	O
a	O
text	O
message	O
stored	O
in	O
his	O
own	O
mobile	O
phone	O
and	O
which	O
message	O
includes	O
the	O
name	O
M	O
Aslam	O
.	O
As	O
to	O
this	O
,	O
he	B-defendant_gender
says	O
that	O
he	B-defendant_gender
was	O
asked	O
by	O
someone	O
in	O
Pakistan	O
,	O
whom	O
he	B-defendant_gender
does	O
not	O
wish	O
to	O
name	O
,	O
to	O
check	O
up	O
on	O
a	O
parcel	O
that	O
was	O
being	O
delivered	O
to	O
that	O
address	O
.	O
He	O
went	O
to	O
the	O
address	O
,	O
looked	O
around	O
and	O
could	O
find	O
no	O
suggestion	O
that	O
there	O
was	O
any	O
police	O
activity	O
.	O
He	O
adds	O
at	O
paragraph	O
13	O
:	O

From	O
this	O
position	O
,	O
Mr	O
Schofield	O
argues	O
that	O
there	O
is	O
reason	O
to	O
believe	O
that	O
the	O
transcript	O
has	O
been	O
improperly	O
edited	O
so	O
as	O
to	O
exclude	O
important	O
content	O
.	O
He	O
submits	O
that	O
it	O
is	O
the	O
applicant	O
'	O
s	O
case	O
,	O
""""	O
supported	O
by	O
Qayyum	O
'	O
s	O
account	O
and	O
the	O
real	O
possibility	O
that	O
his	O
interview	O
under	O
caution	O
has	O
been	O
improperly	O
edited	O
""","	O
that	O
both	O
the	O
595	O
and	O
596	O
phones	O
were	O
being	O
used	O
by	O
members	O
of	O
the	O
Zeb	O
Khan	O
family	O
and	O
were	O
nothing	O
to	O
do	O
with	O
either	O
the	O
applicant	O
or	O
Zaheer	O
Hussain	O
.	O
Mr	O
Schofield	O
submits	O
that	O
he	B-defendant_gender
is	O
not	O
able	O
properly	O
to	O
present	O
his	O
application	O
for	O
leave	O
to	O
appeal	B-appeal_against_conviction
against	I-appeal_against_conviction
conviction	I-appeal_against_conviction
until	O
the	O
prosecution	O
have	O
been	O
required	O
,	O
by	O
an	O
order	O
of	O
this	O
court	O
,	O
to	O
cause	O
an	O
analysis	O
to	O
be	O
made	O
on	O
a	O
bit	O
for	O
bit	O
basis	O
of	O
the	O
original	O
master	O
recording	O
to	O
see	O
whether	O
the	O
transcript	O
is	O
accurate	O
and	O
to	O
see	O
whether	O
anything	O
has	O
been	O
omitted	O
.	O
Mr	O
Duck	O
tells	O
us	O
,	O
and	O
of	O
course	O
we	O
accept	O
,	O
that	O
the	O
master	O
recording	O
has	O
recently	O
been	O
listened	O
to	O
by	O
the	O
officer	O
in	O
charge	O
of	O
the	O
case	O
and	O
by	O
a	O
representative	O
of	O
the	O
CPS	O
and	O
found	O
to	O
tally	O
accurately	O
with	O
the	O
transcript	O
.	O
But	O
,	O
says	O
Mr	O
Schofield	O
,	O
that	O
does	O
not	O
answer	O
the	O
point	O
that	O
there	O
may	O
have	O
been	O
interference	O
with	O
the	O
disk	O
so	O
as	O
to	O
make	O
it	O
match	O
the	O
improperly	O
circumscribed	O
transcript	O
.	O

In	O
any	O
event	O
,	O
Mr	O
Colwell	O
'	O
s	O
report	O
does	O
not	O
in	O
our	O
view	O
assist	O
the	O
applicant	O
and	O
is	O
not	O
capable	O
of	O
doing	O
so	O
.	O
It	O
is	O
based	O
,	O
as	O
we	O
have	O
indicated	O
,	O
on	O
a	O
number	O
of	O
assumptions	O
for	O
which	O
there	O
does	O
not	O
appear	O
to	O
be	O
any	O
particular	O
basis	O
.	O
Moreover	O
,	O
Mr	O
Colwell	O
relies	O
on	O
his	O
own	O
survey	O
conducted	O
four	O
years	O
after	O
the	O
material	O
time	O
and	O
he	B-defendant_gender
is	O
not	O
able	O
to	O
put	O
forward	O
any	O
basis	O
for	O
suggesting	O
that	O
there	O
has	O
been	O
no	O
material	O
change	O
in	O
network	O
coverage	O
during	O
the	O
intervening	O
years	O
.	O
It	O
is	O
clear	O
on	O
the	O
face	O
of	O
Mr	O
Colwell	O
'	O
s	O
report	O
that	O
such	O
a	O
change	O
could	O
be	O
capable	O
of	O
explaining	O
the	O
difference	O
between	O
his	O
2016	O
findings	O
and	O
the	O
findings	O
made	O
during	O
the	O
contemporaneous	O
cell	O
site	O
survey	O
which	O
was	O
relied	O
on	O
by	O
the	O
prosecution	O
at	O
trial	O
.	O
Importantly	O
,	O
as	O
it	O
seems	O
to	O
us	O
,	O
there	O
is	O
nothing	O
in	O
Mr	O
Colwell	O
'	O
s	O
report	O
which	O
provides	O
any	O
basis	O
for	O
saying	O
that	O
the	O
evidence	O
relied	O
upon	O
by	O
the	O
prosecution	O
was	O
unreliable	O
.	O
There	O
is	O
merely	O
the	O
assertion	O
that	O
a	O
survey	O
taken	O
four	O
years	O
later	O
gave	O
rise	O
to	O
differing	O
results	O
.	O

In	O
those	O
circumstances	O
,	O
we	O
are	O
satisfied	O
that	O
none	O
of	O
the	O
proposed	O
further	O
evidence	O
can	O
even	O
arguably	O
be	O
received	O
as	O
fresh	O
evidence	O
pursuant	O
to	O
section	B-offence
23	I-offence
of	I-offence
the	I-offence
1968	I-offence
Act	I-offence
and	O
we	O
are	O
satisfied	O
that	O
there	O
is	O
no	O
arguable	O
ground	O
for	O
saying	O
that	O
the	O
applicant	O
'	O
s	O
convictions	O
are	O
unsafe	O
.	O
The	O
reasons	O
which	O
we	O
have	O
given	O
in	O
this	O
judgment	O
are	O
substantially	O
those	O
which	O
were	O
more	O
succinctly	O
given	O
in	O
writing	O
by	O
the	O
single	O
judge	O
when	O
she	O
refused	B-decision_refused
leave	O
to	O
appeal	O
on	O
the	O
papers	O
.	O
It	O
follows	O
that	O
no	O
purpose	O
would	O
be	O
served	O
by	O
granting	O
any	O
extension	O
of	O
time	O
and	O
that	O
no	O
ground	O
has	O
been	O
shown	O
for	O
the	O
court	O
to	O
make	O
any	O
of	O
the	O
orders	O
in	O
relation	O
to	O
disclosure	O
which	O
have	O
been	O
sought	O
by	O
the	O
applicant	O
.	O

:	O
After	O
a	O
trial	O
in	O
the	O
Crown	O
Court	O
at	O
Bristol	O
,	O
Nicola	O
Townsend	O
was	O
convicted	O
of	O
the	O
manslaughter	O
of	O
her	B-defendant_is_female
father	O
,	O
Terence	O
Townsend	O
,	O
and	O
witness	O
intimidation	O
in	O
relation	O
to	O
her	B-defendant_is_female
brother	O
-	O
in	O
-	O
law	O
,	O
Douglas	O
Campbell	O
.	O
She	O
later	O
pleaded	B-defendant_pleaded_guilty
guilty	I-defendant_pleaded_guilty
to	O
an	O
offence	O
of	O
breach	O
of	O
a	O
restraining	O
order	O
in	O
respect	O
of	O
her	B-defendant_is_female
sister	O
,	O
Deborah	O
Makin	O
.	O
For	O
these	O
three	O
offences	O
she	O
was	O
sentenced	O
on	O
20th	O
September	O
2019	O
to	O
a	O
total	O
of	O
2	O
years	O
8	O
months	O
'	O
imprisonment	O
.	O
Her	O
Majesty	O
'	O
s	O
Attorney	O
General	O
believes	O
that	O
sentence	O
to	O
be	O
unduly	O
lenient	O
.	O
Application	O
is	O
accordingly	O
made	O
,	O
pursuant	O
to	O
section	O
36	O
of	O
the	O
Criminal	O
Justice	O
Act	O
1988	O
,	O
for	O
leave	O
to	O
refer	O
the	O
case	O
to	O
this	O
court	O
so	O
that	O
the	O
sentencing	O
may	O
be	O
reviewed	O
.	O

Miss	O
Townsend	O
has	O
also	O
shown	O
herself	O
over	O
a	O
number	O
of	O
years	O
to	O
be	O
emotionally	O
volatile	O
.	O
She	O
has	O
been	O
aggressive	O
and	O
on	O
occasions	O
violent	O
towards	O
members	O
of	O
her	B-defendant_is_female
family	O
.	O
In	O
particular	O
,	O
she	O
had	O
on	O
occasions	O
lost	O
her	B-defendant_is_female
temper	O
with	O
her	B-defendant_is_female
father	B-victim_is_male
and	O
had	O
sometimes	O
scratched	O
or	O
bruised	O
him	O
.	O
Such	O
incidents	O
were	O
kept	O
within	O
the	O
family	O
and	O
not	O
reported	O
.	O

As	O
to	O
mitigation	O
,	O
